Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"in  the netherlands qualified for the world cup in argentina the team was missing johan cruyff due to a kidnapping attempt and willem van hanegem but the squad still had players like jan jongbloed wim suurbier and ruud krol from the previous world cup after finishing runners up in group  behind peru they recorded wins against austria and italy to set up a finals with argentina after a controversial start with argentina questioning the plaster cast on ren van de kerkhofs wrist the match headed to extra time where the netherlands lost  after two extra time goals from mario kempes and daniel bertoni
",netherlands qualified world cup argentina team missing johan cruyff kidnapping attempt willem van hanegem squad players like jan jongbloed wim suurbier ruud krol previous world cup finishing runners group peru recorded wins austria italy set finals argentina controversial start argentina questioning plaster cast ren van de kerkhofs wrist match headed extra time netherlands lost extra time goals mario kempes daniel bertoni,6.95,"netherlands,qualified,world,cup,argentina,team,missing,johan,cruyff,kidnapping,attempt,willem,van,hanegem,squad,players,like,jan,jongbloed,wim,suurbier,ruud,krol,previous,world,cup,finishing,runners,group,peru,recorded,wins,austria,italy,set,finals,argentina,controversial,start,argentina,questioning,plaster,cast,ren,van,de,kerkhofs,wrist,match,headed,extra,time,netherlands,lost,extra,time,goals,mario,kempes,daniel,bertoni",0.00,netherlands
"veterans such as krol and rensenbrink retired soon afterwards and the netherlands hit a low point in their history they missed the  world cup in spain euro  in france and the  world cup in mexico they missed the french tournament by virtue of goals scored when spain scored twelve in the final game against malta while both teams had the same goal difference  spain qualified having scored two more goals than the netherlands during the qualification stage for the  world cup the netherlands finished in second place and advanced to the playoffs against neighbours belgium after losing the first leg  in brussels they held a  lead at rotterdam with a few minutes remaining georges grns header in the th minute resulted in the netherlands elimination as belgium advanced to the world cup on away goals
",veterans krol rensenbrink retired soon netherlands hit low point history missed world cup spain euro france world cup mexico missed french tournament virtue goals scored spain scored final game malta teams goal difference spain qualified scored goals netherlands qualification stage world cup netherlands finished second place advanced playoffs neighbours belgium losing leg brussels held lead rotterdam minutes remaining georges grns header th minute resulted netherlands elimination belgium advanced world cup away goals,7.87,"veterans,krol,rensenbrink,retired,soon,netherlands,hit,low,point,history,missed,world,cup,spain,euro,france,world,cup,mexico,missed,french,tournament,virtue,goals,scored,spain,scored,final,game,malta,teams,goal,difference,spain,qualified,scored,goals,netherlands,qualification,stage,world,cup,netherlands,finished,second,place,advanced,playoffs,neighbours,belgium,losing,leg,brussels,held,lead,rotterdam,minutes,remaining,georges,grns,header,th,minute,resulted,netherlands,elimination,belgium,advanced,world,cup,away,goals",0.00,netherlands
"rinus michels returned with his technical assistant nol de ruiter to coach the team for euro  in west germany after losing the first group match against the soviet union  the netherlands qualified for the semi finals by defeating england   and the republic of ireland  van basten scored against the hosts in the th minute to sink the german side revenge for the  world cup the netherlands won the finals with a victory over the ussr with a header by ruud gullit and a volley by van basten this was the national teams first major tournament win
",rinus michels returned technical assistant nol de ruiter coach team euro west germany losing group match soviet union netherlands qualified semi finals defeating england republic ireland van basten scored hosts th minute sink german revenge world cup netherlands finals victory ussr header ruud gullit volley van basten national teams major tournament win,8.09,"rinus,michels,returned,technical,assistant,nol,de,ruiter,coach,team,euro,west,germany,losing,group,match,soviet,union,netherlands,qualified,semi,finals,defeating,england,republic,ireland,van,basten,scored,hosts,th,minute,sink,german,revenge,world,cup,netherlands,finals,victory,ussr,header,ruud,gullit,volley,van,basten,national,teams,major,tournament,win",0.00,netherlands
"the netherlands was one of the favourites for the  world cup tournament in italy but they scored only two goals in the group stage which featured england egypt and the republic of ireland after finishing the group stage with identical records the netherlands and the republic of ireland drew lots to determine which team would finish second the netherlands had the tougher draw against west germany while the republic of ireland faced romania the match against west germany is mostly remembered for the spitting incident involving frank rijkaard and rudi vller as the netherlands were defeated 
",netherlands favourites world cup tournament italy scored goals group stage featured england egypt republic ireland finishing group stage identical records netherlands republic ireland drew lots determine team finish second netherlands tougher draw west germany republic ireland faced romania match west germany remembered spitting incident involving frank rijkaard rudi vller netherlands defeated,7.56,"netherlands,favourites,world,cup,tournament,italy,scored,goals,group,stage,featured,england,egypt,republic,ireland,finishing,group,stage,identical,records,netherlands,republic,ireland,drew,lots,determine,team,finish,second,netherlands,tougher,draw,west,germany,republic,ireland,faced,romania,match,west,germany,remembered,spitting,incident,involving,frank,rijkaard,rudi,vller,netherlands,defeated",0.00,netherlands
"dick advocaat took over from michels on the understanding that he would be replaced by johan cruyff the following year but after talks between cruyff and the knvb broke down advocaat remained in charge of the national team for the world cup in the  world cup in the united states van basten and striker ruud gullit were injured dennis bergkamp led the team with three goals and the netherlands advanced to the quarter finals where they lost  to eventual champions brazil
",dick advocaat took michels understanding replaced johan cruyff following year talks cruyff knvb broke advocaat remained charge national team world cup world cup united states van basten striker ruud gullit injured dennis bergkamp led team goals netherlands advanced quarter finals lost eventual champions brazil,7.86,"dick,advocaat,took,michels,understanding,replaced,johan,cruyff,following,year,talks,cruyff,knvb,broke,advocaat,remained,charge,national,team,world,cup,world,cup,united,states,van,basten,striker,ruud,gullit,injured,dennis,bergkamp,led,team,goals,netherlands,advanced,quarter,finals,lost,eventual,champions,brazil",0.00,netherlands
"after finishing second in their euro  group they played france in the quarter finals with the score   the match went to penalties clarence seedorfs shot in the fourth round was stopped by french goalkeeper bernard lama but the goal by laurent blanc eliminated the netherlands after they finished top of the qualifying group they were drawn in group e of the  world cup with the netherlands team featuring dennis bergkamp marc overmars phillip cocu edgar davids frank de boer ronald de boer and patrick kluivert they reached the semi finals where they again lost on penalties this time to brazil they then lost the third place playoff to croatia soon afterwards manager guus hiddink resigned to be replaced by frank rijkaard the netherlands co hosted euro  with belgium and won all three games in the group stage and then defeated fr yugoslavia  in the quarter finals in the semi finals italian goalkeeper francesco toldo made two penalty shootout saves to eliminate the netherlands the team failed to qualify for the  world cup after crucial losses to portugal and the republic of ireland prompting manager louis van gaal to resign
",finishing second euro group played france quarter finals score match went penalties clarence seedorfs shot fourth round stopped french goalkeeper bernard lama goal laurent blanc eliminated netherlands finished qualifying group drawn group e world cup netherlands team featuring dennis bergkamp marc overmars phillip cocu edgar davids frank de boer ronald de boer patrick kluivert reached semi finals lost penalties time brazil lost place playoff croatia soon manager guus hiddink resigned replaced frank rijkaard netherlands co hosted euro belgium games group stage defeated fr yugoslavia quarter finals semi finals italian goalkeeper francesco toldo penalty shootout saves eliminate netherlands team failed qualify world cup crucial losses portugal republic ireland prompting manager louis van gaal resign,6.71,"finishing,second,euro,group,played,france,quarter,finals,score,match,went,penalties,clarence,seedorfs,shot,fourth,round,stopped,french,goalkeeper,bernard,lama,goal,laurent,blanc,eliminated,netherlands,finished,qualifying,group,drawn,group,e,world,cup,netherlands,team,featuring,dennis,bergkamp,marc,overmars,phillip,cocu,edgar,davids,frank,de,boer,ronald,de,boer,patrick,kluivert,reached,semi,finals,lost,penalties,time,brazil,lost,place,playoff,croatia,soon,manager,guus,hiddink,resigned,replaced,frank,rijkaard,netherlands,co,hosted,euro,belgium,games,group,stage,defeated,fr,yugoslavia,quarter,finals,semi,finals,italian,goalkeeper,francesco,toldo,penalty,shootout,saves,eliminate,netherlands,team,failed,qualify,world,cup,crucial,losses,portugal,republic,ireland,prompting,manager,louis,van,gaal,resign",0.00,netherlands
"dick advocaat became the national coach of the netherlands for the second time in january  his first match was a  draw against england in rotterdam the national team finished second place in their qualifying group for the  euro having to play in the playoffs after losing to the czech republic they knocked out scotland with a  win in the second leg to qualify for the  tournament the tournament saw the netherlands make it to the semi finals where they lost to the hosts in portugal heavy criticism of his handling of the national team lead advocaat to quit
",dick advocaat national coach netherlands second time january match draw england rotterdam national team finished second place qualifying group euro play playoffs losing czech republic knocked scotland win second leg qualify tournament tournament saw netherlands semi finals lost hosts portugal heavy criticism handling national team lead advocaat quit,8.94,"dick,advocaat,national,coach,netherlands,second,time,january,match,draw,england,rotterdam,national,team,finished,second,place,qualifying,group,euro,play,playoffs,losing,czech,republic,knocked,scotland,win,second,leg,qualify,tournament,tournament,saw,netherlands,semi,finals,lost,hosts,portugal,heavy,criticism,handling,national,team,lead,advocaat,quit",0.00,netherlands
"the netherlands qualified for the  world cup under new manager marco van basten they were eliminated in the second round after losing  to portugal the match produced  yellow cards matching the world cup record for most cautions in one game set in  and set a new world cup record of four red cards two per side it was nicknamed the battle of nuremberg by the press despite criticism surrounding his selection policy and the lack of attacking football from his team van basten was offered a two year extension to his contract by the knvb this allowed him to serve as national coach during euro  and the  world cup the netherlands qualified for euro  where they were drawn in the group of death together with france italy and romania they began with a  win over world champions italy in bern their first victory over the italians since  they then beat france by  to qualify for the second round and went on winning the group on nine points after beating romania  with  their reserve players however they then lost in the quarter finals to guus hiddinks russia  with ruud van nistelrooy scoring an th minute equaliser to force extra time where the russian scored twice following the tournament van basten resigned having accepted the role at ajax
",netherlands qualified world cup new manager marco van basten eliminated second round losing portugal match produced yellow cards matching world cup record cautions game set set new world cup record red cards nicknamed battle nuremberg press despite criticism surrounding selection policy lack attacking football team van basten offered year extension contract knvb allowed serve national coach euro world cup netherlands qualified euro drawn group death france italy romania began win world champions italy bern victory italians beat france qualify second round went winning group points beating romania reserve players lost quarter finals guus hiddinks russia ruud van nistelrooy scoring th minute equaliser force extra time russian scored twice following tournament van basten resigned accepted role ajax,8.05,"netherlands,qualified,world,cup,new,manager,marco,van,basten,eliminated,second,round,losing,portugal,match,produced,yellow,cards,matching,world,cup,record,cautions,game,set,set,new,world,cup,record,red,cards,nicknamed,battle,nuremberg,press,despite,criticism,surrounding,selection,policy,lack,attacking,football,team,van,basten,offered,year,extension,contract,knvb,allowed,serve,national,coach,euro,world,cup,netherlands,qualified,euro,drawn,group,death,france,italy,romania,began,win,world,champions,italy,bern,victory,italians,beat,france,qualify,second,round,went,winning,group,points,beating,romania,reserve,players,lost,quarter,finals,guus,hiddinks,russia,ruud,van,nistelrooy,scoring,th,minute,equaliser,force,extra,time,russian,scored,twice,following,tournament,van,basten,resigned,accepted,role,ajax",0.00,netherlands
"under new coach bert van marwijk the netherlands went on to secure a  record in their world cup  qualification campaign winning all their eight games to qualify for the world cup after they had comfortably qualified with maximum points in group e and slovakia in the round of  they took on brazil in the quarter finals after trailing  at half time wesley sneijder scored two goals in the second half to advance the team to the semis where they beat uruguay  they advanced to their first world cup finals since  but fell to spain  after midfielder andrs iniesta scored in extra time from august to september  the team was ranked number one in the fifa world ranking becoming the second national football team after spain to top the ranking without previously winning a world cup
",new coach bert van marwijk netherlands went secure record world cup qualification campaign winning games qualify world cup comfortably qualified maximum points group e slovakia round took brazil quarter finals trailing half time wesley sneijder scored goals second half advance team semis beat uruguay advanced world cup finals fell spain midfielder andrs iniesta scored extra time august september team ranked number fifa world ranking second national football team spain ranking previously winning world cup,7.84,"new,coach,bert,van,marwijk,netherlands,went,secure,record,world,cup,qualification,campaign,winning,games,qualify,world,cup,comfortably,qualified,maximum,points,group,e,slovakia,round,took,brazil,quarter,finals,trailing,half,time,wesley,sneijder,scored,goals,second,half,advance,team,semis,beat,uruguay,advanced,world,cup,finals,fell,spain,midfielder,andrs,iniesta,scored,extra,time,august,september,team,ranked,number,fifa,world,ranking,second,national,football,team,spain,ranking,previously,winning,world,cup",0.00,netherlands
"for euro  the netherlands were placed in group b with germany portugal and denmark dubbed the tournament group of death the netherlands lost all three of their group matches in a tournament for the first time in their history netherlands football legend johan cruyff criticised the teams star players for poor build up play and sloppy execution of the easy passes manager bert van marwijk resigned after the disappointment
",euro netherlands placed group b germany portugal denmark dubbed tournament group death netherlands lost group matches tournament time history netherlands football legend johan cruyff criticised teams star players poor build play sloppy execution easy passes manager bert van marwijk resigned disappointment,6.62,"euro,netherlands,placed,group,b,germany,portugal,denmark,dubbed,tournament,group,death,netherlands,lost,group,matches,tournament,time,history,netherlands,football,legend,johan,cruyff,criticised,teams,star,players,poor,build,play,sloppy,execution,easy,passes,manager,bert,van,marwijk,resigned,disappointment",0.00,netherlands
"louis van gaal became the manager for the second time in the  world cup uefa qualifying round the netherlands won nine games and drew one topping the group and earning automatic qualification they were drawn into group b alongside spain chile and australia the team avenged their  defeat by defeating title holders spain  in their opening match with robin van persie scoring an impressive header to equalize in the th minute van persie scored another arjen robben scored a brace and stefan de vrij scored one
",louis van gaal manager second time world cup uefa qualifying round netherlands games drew topping group earning automatic qualification drawn group b alongside spain chile australia team avenged defeat defeating title holders spain opening match robin van persie scoring impressive header equalize th minute van persie scored arjen robben scored brace stefan de vrij scored,6.09,"louis,van,gaal,manager,second,time,world,cup,uefa,qualifying,round,netherlands,games,drew,topping,group,earning,automatic,qualification,drawn,group,b,alongside,spain,chile,australia,team,avenged,defeat,defeating,title,holders,spain,opening,match,robin,van,persie,scoring,impressive,header,equalize,th,minute,van,persie,scored,arjen,robben,scored,brace,stefan,de,vrij,scored",0.00,netherlands
"after finishing top of group b the netherlands defeated mexico  in the round of  with wesley sneijder equalising late in the match and klaas jan huntelaar scoring a controversial penalty after a foul on arjen robben in stoppage time in the quarter finals where they faced costa rica the netherlands had many shots on goal but could not score the match finished in a  draw after extra time the netherlands won the ensuing penalty shootout  this was due in large part to backup goalkeeper tim krul who was brought on just before the end of extra time and made two saves this marked the first time in world cup history a goalkeeper was brought onto the field solely to participate in a shootout
",finishing group b netherlands defeated mexico round wesley sneijder equalising late match klaas jan huntelaar scoring controversial penalty foul arjen robben stoppage time quarter finals faced costa rica netherlands shots goal score match finished draw extra time netherlands ensuing penalty shootout large backup goalkeeper tim krul brought end extra time saves marked time world cup history goalkeeper brought field solely participate shootout,8.82,"finishing,group,b,netherlands,defeated,mexico,round,wesley,sneijder,equalising,late,match,klaas,jan,huntelaar,scoring,controversial,penalty,foul,arjen,robben,stoppage,time,quarter,finals,faced,costa,rica,netherlands,shots,goal,score,match,finished,draw,extra,time,netherlands,ensuing,penalty,shootout,large,backup,goalkeeper,tim,krul,brought,end,extra,time,saves,marked,time,world,cup,history,goalkeeper,brought,field,solely,participate,shootout",0.00,netherlands
"the semi finals against argentina saw the netherlands having a decent chance to score from arjen robben while containing lionel messi as it remained scoreless after extra time however in penalty kicks the netherlands were eliminated  with ron vlaar and wesley sneijder having their spot kicks saved by sergio romero the netherlands won the third place match against hosts brazil van gaal who successfully motivated the team after their semi finals elimination received praise for getting more out of the young and inexperienced netherlands squad than many expected
",semi finals argentina saw netherlands decent chance score arjen robben containing lionel messi remained scoreless extra time penalty kicks netherlands eliminated ron vlaar wesley sneijder spot kicks saved sergio romero netherlands place match hosts brazil van gaal successfully motivated team semi finals elimination received praise getting young inexperienced netherlands squad expected,6.55,"semi,finals,argentina,saw,netherlands,decent,chance,score,arjen,robben,containing,lionel,messi,remained,scoreless,extra,time,penalty,kicks,netherlands,eliminated,ron,vlaar,wesley,sneijder,spot,kicks,saved,sergio,romero,netherlands,place,match,hosts,brazil,van,gaal,successfully,motivated,team,semi,finals,elimination,received,praise,getting,young,inexperienced,netherlands,squad,expected",0.00,netherlands
"guus hiddink followed van gaal as manager for the euro  qualifying campaign on  june  hiddink resigned and was succeeded by assistant danny blind the netherlands finished fourth in their group failing to qualify for the european championship for the first time since  and missing a major tournament for the first time since the  world cup the teams poor form continued into the  world cup qualifiers eventually resulting in blind being dismissed after a  defeat to bulgaria in march  after the return of dick advocaat as coach the netherlands failed to qualify for the  fifa world cup finishing third in group a behind france and sweden
",guus hiddink followed van gaal manager euro qualifying campaign june hiddink resigned succeeded assistant danny blind netherlands finished fourth group failing qualify european championship time missing major tournament time world cup teams poor form continued world cup qualifiers eventually resulting blind dismissed defeat bulgaria march return dick advocaat coach netherlands failed qualify fifa world cup finishing group france sweden,7.22,"guus,hiddink,followed,van,gaal,manager,euro,qualifying,campaign,june,hiddink,resigned,succeeded,assistant,danny,blind,netherlands,finished,fourth,group,failing,qualify,european,championship,time,missing,major,tournament,time,world,cup,teams,poor,form,continued,world,cup,qualifiers,eventually,resulting,blind,dismissed,defeat,bulgaria,march,return,dick,advocaat,coach,netherlands,failed,qualify,fifa,world,cup,finishing,group,france,sweden",0.00,netherlands
"in february  advocaat was replaced by ronald koeman on a contract until the summer of  the netherlands qualified for league a in the uefa nations league which they would win to qualify for the final four after drawing with germany on the last match day beating france on the head to head record the netherlands beat england in the semi finals of the nations league but lost  in the final against portugal
",february advocaat replaced ronald koeman contract summer netherlands qualified league uefa nations league win qualify final drawing germany match day beating france head head record netherlands beat england semi finals nations league lost final portugal,9.14,"february,advocaat,replaced,ronald,koeman,contract,summer,netherlands,qualified,league,uefa,nations,league,win,qualify,final,drawing,germany,match,day,beating,france,head,head,record,netherlands,beat,england,semi,finals,nations,league,lost,final,portugal",0.00,netherlands
"the netherlands qualified for the uefa euro  championship on  november  after drawing with northern ireland marking their tenth participation in the uefa euro championship following the qualification ronald koeman resigned from the team to coach fc barcelona eventually to be succeeded by frank de boer
",netherlands qualified uefa euro championship november drawing northern ireland marking tenth participation uefa euro championship following qualification ronald koeman resigned team coach fc barcelona eventually succeeded frank de boer,5.28,"netherlands,qualified,uefa,euro,championship,november,drawing,northern,ireland,marking,tenth,participation,uefa,euro,championship,following,qualification,ronald,koeman,resigned,team,coach,fc,barcelona,eventually,succeeded,frank,de,boer",0.00,netherlands
"without ronald koeman in charge the netherlands struggled in the new nations league season where they joined poland bosnia and herzegovina and italy the netherlands won  at home by courtesy of steven bergwijn after a difficult game where poland played very defensive against the netherlands however also at the home ground the netherlands fell by the same score to italy and lost their leading position to the italians as well eventually the netherlands improved and obtained important wins over bosnia at home and poland away but a disappointing away draw to bosnia proved crucial despite a strong display in their last group match against italy the match in bergamo resulted in yet another draw the netherlands came within a point of progressing but eventually failed to acquire the ticket for the  uefa nations league finals
",ronald koeman charge netherlands struggled new nations league season joined poland bosnia herzegovina italy netherlands home courtesy steven bergwijn difficult game poland played defensive netherlands home ground netherlands fell score italy lost leading position italians eventually netherlands improved obtained important wins bosnia home poland away disappointing away draw bosnia proved crucial despite strong display group match italy match bergamo resulted draw netherlands came point progressing eventually failed acquire ticket uefa nations league finals,7.49,"ronald,koeman,charge,netherlands,struggled,new,nations,league,season,joined,poland,bosnia,herzegovina,italy,netherlands,home,courtesy,steven,bergwijn,difficult,game,poland,played,defensive,netherlands,home,ground,netherlands,fell,score,italy,lost,leading,position,italians,eventually,netherlands,improved,obtained,important,wins,bosnia,home,poland,away,disappointing,away,draw,bosnia,proved,crucial,despite,strong,display,group,match,italy,match,bergamo,resulted,draw,netherlands,came,point,progressing,eventually,failed,acquire,ticket,uefa,nations,league,finals",0.00,netherlands
"with the coronavirus postponing euro  to  the netherlands played their group matches at home at the johan cruijff arena in amsterdam beating ukraine  austria  and north macedonia  however the tournament ended in disappointment for the netherlands once more as they were beaten  by the czech republic in their round of  tie in budapest after a matthijs de ligt red card two days later de boer left his position he was replaced by louis van gaal who came out of retirement to return for a third spell in charge of the side on  november  the netherlands qualified for the  world cup after beating norway  and topping their qualification group on the final day in the  world cup the netherlands topped their group with  points they progressed to the quarterfinals where they eventually lost to argentina on penalties
",coronavirus postponing euro netherlands played group matches home johan cruijff arena amsterdam beating ukraine austria north macedonia tournament ended disappointment netherlands beaten czech republic round tie budapest matthijs de ligt red card days later de boer left position replaced louis van gaal came retirement return spell charge november netherlands qualified world cup beating norway topping qualification group final day world cup netherlands topped group points progressed quarterfinals eventually lost argentina penalties,8.00,"coronavirus,postponing,euro,netherlands,played,group,matches,home,johan,cruijff,arena,amsterdam,beating,ukraine,austria,north,macedonia,tournament,ended,disappointment,netherlands,beaten,czech,republic,round,tie,budapest,matthijs,de,ligt,red,card,days,later,de,boer,left,position,replaced,louis,van,gaal,came,retirement,return,spell,charge,november,netherlands,qualified,world,cup,beating,norway,topping,qualification,group,final,day,world,cup,netherlands,topped,group,points,progressed,quarterfinals,eventually,lost,argentina,penalties",0.00,netherlands
"the netherlands national football team famously plays in bright orange shirts orange is the historic national colour of the netherlands originating from one of the many title of the ruling head of state prince of orange the current netherlands away shirt is blue the lion on the crest is the netherlands national and royal animal and has been on the crest since  when they won  over belgium
",netherlands national football team famously plays bright orange shirts orange historic national colour netherlands originating title ruling head state prince orange current netherlands away shirt blue lion crest netherlands national royal animal crest belgium,8.44,"netherlands,national,football,team,famously,plays,bright,orange,shirts,orange,historic,national,colour,netherlands,originating,title,ruling,head,state,prince,orange,current,netherlands,away,shirt,blue,lion,crest,netherlands,national,royal,animal,crest,belgium",0.00,netherlands
"deeply rooted in anti german sentiment due to the occupation of the netherlands by germany during world war ii the netherlands long time football rival is germany beginning in  when the netherlands lost the  world cup to west germany in the finals the rivalry between the two nations has become one of the best known in international football
",deeply rooted anti german sentiment occupation netherlands germany world war ii netherlands long time football rival germany beginning netherlands lost world cup west germany finals rivalry nations best known international football,7.87,"deeply,rooted,anti,german,sentiment,occupation,netherlands,germany,world,war,ii,netherlands,long,time,football,rival,germany,beginning,netherlands,lost,world,cup,west,germany,finals,rivalry,nations,best,known,international,football",0.00,netherlands
"to a lesser extent the netherlands maintains a rivalry with their other neighbour belgium a belgiumnetherlands fixture is referred to as a low countries derby they have played in  matches as of may update with the two competing against each other regularly between  and  this has diminished due to the rise of semi professional football
",lesser extent netherlands maintains rivalry neighbour belgium belgiumnetherlands fixture referred low countries derby played matches mayupdate competing regularly diminished rise semi professional football,9.50,"lesser,extent,netherlands,maintains,rivalry,neighbour,belgium,belgiumnetherlands,fixture,referred,low,countries,derby,played,matches,mayupdate,competing,regularly,diminished,rise,semi,professional,football",0.00,netherlands
