Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"in  the fff opened the clairefontaine national football institute its opening ceremony was attended by then president of france franois mitterrand five months after clairefontaines opening manager henri michel was fired and was replaced by michel platini who failed to get the team to the  world cup 
",fff opened clairefontaine national football institute opening ceremony attended president france franois mitterrand months clairefontaines opening manager henri michel fired replaced michel platini failed team world cup,6.64,"fff,opened,clairefontaine,national,football,institute,opening,ceremony,attended,president,france,franois,mitterrand,months,clairefontaines,opening,manager,henri,michel,fired,replaced,michel,platini,failed,team,world,cup",0.00,france
"platini did lead the team to euro  and despite going on a  match unbeaten streak prior to the competition suffered elimination in the group stage a week after the completion of the tournament platini stepped down as manager and was replaced by his assistant grard houllier under houllier france and its supporters experienced a major disappointment in failing to qualify for the  world cup with two matches to play qualification had been all but secured with matches remaining against last placed israel and in contention bulgaria however france was upset at home by israel  after leading  late in the match and against bulgaria conceded a th minute goal for a  defeat the subsequent blame and public outcry led to the firing of houllier and departure of several players from the national team fold houlliers assistant aim jacquet was appointed as manager
",platini lead team euro despite going match unbeaten streak prior competition suffered elimination group stage week completion tournament platini stepped manager replaced assistant grard houllier houllier france supporters experienced major disappointment failing qualify world cup matches play qualification secured matches remaining placed israel contention bulgaria france upset home israel leading late match bulgaria conceded th minute goal defeat subsequent blame public outcry led firing houllier departure players national team fold houlliers assistant aim jacquet appointed manager,7.59,"platini,lead,team,euro,despite,going,match,unbeaten,streak,prior,competition,suffered,elimination,group,stage,week,completion,tournament,platini,stepped,manager,replaced,assistant,grard,houllier,houllier,france,supporters,experienced,major,disappointment,failing,qualify,world,cup,matches,play,qualification,secured,matches,remaining,placed,israel,contention,bulgaria,france,upset,home,israel,leading,late,match,bulgaria,conceded,th,minute,goal,defeat,subsequent,blame,public,outcry,led,firing,houllier,departure,players,national,team,fold,houlliers,assistant,aim,jacquet,appointed,manager",0.00,france
"under jacquet the national team achieved multiple successes the squad comprised some experienced players from the group that had failed to reach the  fifa world cup as well as some talented younger players such as zinedine zidane the team reached the semi finals of euro  where they lost  on penalties to the czech republic the teams next major tournament was the  world cup which france hosted france went through the tournament undefeated and became the seventh nation to win the world cup defeating brazil  in the final at the stade de france in paris jacquet stepped down after the countrys world cup triumph and was succeeded by assistant roger lemerre who guided them through euro  led by fifa world player of the year zidane france defeated italy  in the final david trezeguet scored the golden goal in extra time the victory gave the team the distinction of holding both the world cup and euro titles a feat first achieved by west germany in  this was also the first time that a reigning world cup winner went on to capture the euro following the result the france national team was accorded the number one spot in the fifa world rankings in the following year the team won the  fifa confederations cup
",jacquet national team achieved multiple successes squad comprised experienced players group failed reach fifa world cup talented younger players zinedine zidane team reached semi finals euro lost penalties czech republic teams major tournament world cup france hosted france went tournament undefeated seventh nation win world cup defeating brazil final stade de france paris jacquet stepped countrys world cup triumph succeeded assistant roger lemerre guided euro led fifa world player year zidane france defeated italy final david trezeguet scored golden goal extra time victory gave team distinction holding world cup euro titles feat achieved west germany time reigning world cup winner went capture euro following result france national team accorded number spot fifa world rankings following year team fifa confederations cup,7.43,"jacquet,national,team,achieved,multiple,successes,squad,comprised,experienced,players,group,failed,reach,fifa,world,cup,talented,younger,players,zinedine,zidane,team,reached,semi,finals,euro,lost,penalties,czech,republic,teams,major,tournament,world,cup,france,hosted,france,went,tournament,undefeated,seventh,nation,win,world,cup,defeating,brazil,final,stade,de,france,paris,jacquet,stepped,countrys,world,cup,triumph,succeeded,assistant,roger,lemerre,guided,euro,led,fifa,world,player,year,zidane,france,defeated,italy,final,david,trezeguet,scored,golden,goal,extra,time,victory,gave,team,distinction,holding,world,cup,euro,titles,feat,achieved,west,germany,time,reigning,world,cup,winner,went,capture,euro,following,result,france,national,team,accorded,number,spot,fifa,world,rankings,following,year,team,fifa,confederations,cup",0.00,france
"after this period of achievement france were much less successful in subsequent tournaments and failed to make it past the group stage at the  world cup one of the greatest shocks in world cup history saw france defeated  by debutantes senegal in the opening game of the tournament france became only the second nation to be eliminated in the first round as world cup holders the first being brazil in  after the   and  world cups italy spain and germany were also added to this list after france finished bottom of the group lemerre was dismissed and was replaced by jacques santini a full strength team started out strongly at euro  but they were upset in the quarter finals by the eventual winners greece santini resigned as coach and raymond domenech was picked as his replacement france struggled in the early qualifiers for the  world cup this prompted domenech to persuade several past members out of international retirement to help the national team qualify which they accomplished following a convincing  win over cyprus on the final day of qualifying in the  world cup final stages france finished undefeated in the group stage portion and advanced to the final defeating spain brazil and portugal in the knockout matches france played italy in the final the match finished   after extra time with italy winning  on penalties to be crowned world cup champions the match featured a notable incident during extra time that led to captain zinedine zidane being sent off
",period achievement france successful subsequent tournaments failed past group stage world cup greatest shocks world cup history saw france defeated debutantes senegal opening game tournament france second nation eliminated round world cup holders brazil world cups italy spain germany added list france finished group lemerre dismissed replaced jacques santini strength team started strongly euro upset quarter finals eventual winners greece santini resigned coach raymond domenech picked replacement france struggled early qualifiers world cup prompted domenech persuade past members international retirement help national team qualify accomplished following convincing win cyprus final day qualifying world cup final stages france finished undefeated group stage portion advanced final defeating spain brazil portugal knockout matches france played italy final match finished extra time italy winning penalties crowned world cup champions match featured notable incident extra time led captain zinedine zidane sent,7.51,"period,achievement,france,successful,subsequent,tournaments,failed,past,group,stage,world,cup,greatest,shocks,world,cup,history,saw,france,defeated,debutantes,senegal,opening,game,tournament,france,second,nation,eliminated,round,world,cup,holders,brazil,world,cups,italy,spain,germany,added,list,france,finished,group,lemerre,dismissed,replaced,jacques,santini,strength,team,started,strongly,euro,upset,quarter,finals,eventual,winners,greece,santini,resigned,coach,raymond,domenech,picked,replacement,france,struggled,early,qualifiers,world,cup,prompted,domenech,persuade,past,members,international,retirement,help,national,team,qualify,accomplished,following,convincing,win,cyprus,final,day,qualifying,world,cup,final,stages,france,finished,undefeated,group,stage,portion,advanced,final,defeating,spain,brazil,portugal,knockout,matches,france,played,italy,final,match,finished,extra,time,italy,winning,penalties,crowned,world,cup,champions,match,featured,notable,incident,extra,time,led,captain,zinedine,zidane,sent",0.00,france
"france started its qualifying round for euro  strong and qualified for the tournament despite two defeats to scotland france bowed out during the group stage portion of the tournament after having been placed in the group of death  just like the teams previous world cup qualifying campaign the  campaign got off to a disappointing start with france suffering disastrous losses and earning uninspired victories france eventually finished second in the group and earned a spot in the uefa play offs against the republic of ireland for a place in south africa in the first leg france defeated the irish  and in the second leg procured a  draw via controversial circumstances to qualify for the world cup
",france started qualifying round euro strong qualified tournament despite defeats scotland france bowed group stage portion tournament placed group death like teams previous world cup qualifying campaign campaign got disappointing start france suffering disastrous losses earning uninspired victories france eventually finished second group earned spot uefa play offs republic ireland place south africa leg france defeated irish second leg procured draw controversial circumstances qualify world cup,7.12,"france,started,qualifying,round,euro,strong,qualified,tournament,despite,defeats,scotland,france,bowed,group,stage,portion,tournament,placed,group,death,like,teams,previous,world,cup,qualifying,campaign,campaign,got,disappointing,start,france,suffering,disastrous,losses,earning,uninspired,victories,france,eventually,finished,second,group,earned,spot,uefa,play,offs,republic,ireland,place,south,africa,leg,france,defeated,irish,second,leg,procured,draw,controversial,circumstances,qualify,world,cup",0.00,france
"in the  world cup final stages the team continued to perform under expectations and were eliminated in the group stage while the negative publicity the national team received during the competition led to further repercussions back in france midway through the competition striker nicolas anelka was dismissed from the national team after reportedly having a dispute in which obscenities were passed with team manager raymond domenech during half time of the teams loss to mexico the resulting disagreement over anelkas expulsion between the players the coaching staff and fff officials resulted in the players boycotting training before their third game in response to the training boycott sports minister roselyne bachelot lectured the players and reduced frances disgraced world cup stars to tears with an emotional speech on the eve of their final group a match france then lost their final game  to the hosts south africa and failed to advance to the knockout stage the day after the teams elimination it was reported by numerous media outlets that then president of france nicolas sarkozy would meet with team captain thierry henry to discuss the issues associated with the teams meltdown at the world cup at henrys request following the completion of the world cup tournament federation president jean pierre escalettes resigned from his position
",world cup final stages team continued perform expectations eliminated group stage negative publicity national team received competition led repercussions france midway competition striker nicolas anelka dismissed national team reportedly dispute obscenities passed team manager raymond domenech half time teams loss mexico resulting disagreement anelkas expulsion players coaching staff fff officials resulted players boycotting training game response training boycott sports minister roselyne bachelot lectured players reduced frances disgraced world cup stars tears emotional speech eve final group match france lost final game hosts south africa failed advance knockout stage day teams elimination reported numerous media outlets president france nicolas sarkozy meet team captain thierry henry discuss issues associated teams meltdown world cup henrys request following completion world cup tournament federation president jean pierre escalettes resigned position,6.57,"world,cup,final,stages,team,continued,perform,expectations,eliminated,group,stage,negative,publicity,national,team,received,competition,led,repercussions,france,midway,competition,striker,nicolas,anelka,dismissed,national,team,reportedly,dispute,obscenities,passed,team,manager,raymond,domenech,half,time,teams,loss,mexico,resulting,disagreement,anelkas,expulsion,players,coaching,staff,fff,officials,resulted,players,boycotting,training,game,response,training,boycott,sports,minister,roselyne,bachelot,lectured,players,reduced,frances,disgraced,world,cup,stars,tears,emotional,speech,eve,final,group,match,france,lost,final,game,hosts,south,africa,failed,advance,knockout,stage,day,teams,elimination,reported,numerous,media,outlets,president,france,nicolas,sarkozy,meet,team,captain,thierry,henry,discuss,issues,associated,teams,meltdown,world,cup,henrys,request,following,completion,world,cup,tournament,federation,president,jean,pierre,escalettes,resigned,position",0.00,france
"at euro  in poland and ukraine france reached the quarter finals where they were beaten by eventual champions spain following the tournament coach laurent blanc resigned and was succeeded by didier deschamps who captained france to glory in the  world cup and euro  his team qualified for the  world cup by beating ukraine in the playoffs and deschamps then extended his contract until euro  missing star midfielder franck ribry through injury france lost to eventual champions germany in the quarter finals courtesy of an early goal by mats hummels paul pogba was awarded the best young player award during the tournament
",euro poland ukraine france reached quarter finals beaten eventual champions spain following tournament coach laurent blanc resigned succeeded didier deschamps captained france glory world cup euro team qualified world cup beating ukraine playoffs deschamps extended contract euro missing star midfielder franck ribry injury france lost eventual champions germany quarter finals courtesy early goal mats hummels paul pogba awarded best young player award tournament,6.10,"euro,poland,ukraine,france,reached,quarter,finals,beaten,eventual,champions,spain,following,tournament,coach,laurent,blanc,resigned,succeeded,didier,deschamps,captained,france,glory,world,cup,euro,team,qualified,world,cup,beating,ukraine,playoffs,deschamps,extended,contract,euro,missing,star,midfielder,franck,ribry,injury,france,lost,eventual,champions,germany,quarter,finals,courtesy,early,goal,mats,hummels,paul,pogba,awarded,best,young,player,award,tournament",0.00,france
"france automatically qualified as hosts for euro  karim benzema and hatem ben arfa were not in the squad france were drawn in group a of the tournament alongside romania switzerland and albania france won their group with wins over romania and albania and a goalless draw against switzerland and were poised to play the republic of ireland in the round of sixteen ireland took the lead after just two minutes through a controversially awarded penalty which was converted by robbie brady a brace from antoine griezmann however helped france to win the match  and qualify for the quarter finals where they beat a resilient iceland  to set up a semi final clash against world champions and tournament co favourites germany france won the match  marking their first win over germany at a major tournament since  france however were beaten by portugal  in the final courtesy of an extra time goal by eder griezmann was named the player of the tournament and was also awarded the golden boot in addition to being named in the team of the tournament alongside dimitri payet the defeat meant that france became the second nation to have lost the final on home soil after portugal lost the final to greece in 
",france automatically qualified hosts euro karim benzema hatem ben arfa squad france drawn group tournament alongside romania switzerland albania france group wins romania albania goalless draw switzerland poised play republic ireland round sixteen ireland took lead minutes controversially awarded penalty converted robbie brady brace antoine griezmann helped france win match qualify quarter finals beat resilient iceland set semi final clash world champions tournament co favourites germany france match marking win germany major tournament france beaten portugal final courtesy extra time goal eder griezmann named player tournament awarded golden boot addition named team tournament alongside dimitri payet defeat meant france second nation lost final home soil portugal lost final greece,8.08,"france,automatically,qualified,hosts,euro,karim,benzema,hatem,ben,arfa,squad,france,drawn,group,tournament,alongside,romania,switzerland,albania,france,group,wins,romania,albania,goalless,draw,switzerland,poised,play,republic,ireland,round,sixteen,ireland,took,lead,minutes,controversially,awarded,penalty,converted,robbie,brady,brace,antoine,griezmann,helped,france,win,match,qualify,quarter,finals,beat,resilient,iceland,set,semi,final,clash,world,champions,tournament,co,favourites,germany,france,match,marking,win,germany,major,tournament,france,beaten,portugal,final,courtesy,extra,time,goal,eder,griezmann,named,player,tournament,awarded,golden,boot,addition,named,team,tournament,alongside,dimitri,payet,defeat,meant,france,second,nation,lost,final,home,soil,portugal,lost,final,greece",0.00,france
"in  fifa world cup qualifying france topped their group with  points winning  wins drawing  and losing once although their two draws were against considerably weaker nations drawing  with belarus in their opening match and against luxembourg failing to secure a win against the latter for the first time since  nearly  years their only defeat of the qualifying phase was against sweden losing  in the last few minutes following an error from goalkeeper hugo lloris france secured qualification to the world cup finals with a  win over belarus after defeating the netherlands  at home a few weeks earlier they were drawn to play australia peru and denmark in a group in which they were considered heavy favourites overall due to the strength and value of their squad france were tipped by many as one of the favourites for the title france however had a somewhat disappointing performance in the group stage only managing a  win over australia and a  win over peru followed by a match against denmark which finished in a  draw france beat argentina  in the round of sixteen and then uruguay  to qualify for the semi final stage where they beat belgium  courtesy of a goal from defender samuel umtiti belgium had defeated japan in the second round coming back from  down to win  france adopted a tactical approach to counter the belgian attack les bleus played a low block to not leave any space to the belgians and relied mostly on counter attacking play this defensive approach proved successful but led to criticism from some belgian players who felt they were better than france on  july france beat croatia in the final  to win the world cup for the second time didier deschamps became the third man to win the world cup as a player and a coach and also became the second man to win the title as a captain and a coach kylian mbapp was awarded the best young player award and antoine griezmann was awarded the bronze ball and the silver boot for their performance during the tournament upon scoring in the final mbapp became only the second teenager to score in a world cup final the first being pel in 
",fifa world cup qualifying france topped group points winning wins drawing losing draws considerably weaker nations drawing belarus opening match luxembourg failing secure win time nearly years defeat qualifying phase sweden losing minutes following error goalkeeper hugo lloris france secured qualification world cup finals win belarus defeating netherlands home weeks earlier drawn play australia peru denmark group considered heavy favourites overall strength value squad france tipped favourites title france somewhat disappointing performance group stage managing win australia win peru followed match denmark finished draw france beat argentina round sixteen uruguay qualify semi final stage beat belgium courtesy goal defender samuel umtiti belgium defeated japan second round coming win france adopted tactical approach counter belgian attack les bleus played low block leave space belgians relied counter attacking play defensive approach proved successful led criticism belgian players felt better france july france beat croatia final win world cup second time didier deschamps man win world cup player coach second man win title captain coach kylian mbapp awarded best young player award antoine griezmann awarded bronze ball silver boot performance tournament scoring final mbapp second teenager score world cup final pel,8.50,"fifa,world,cup,qualifying,france,topped,group,points,winning,wins,drawing,losing,draws,considerably,weaker,nations,drawing,belarus,opening,match,luxembourg,failing,secure,win,time,nearly,years,defeat,qualifying,phase,sweden,losing,minutes,following,error,goalkeeper,hugo,lloris,france,secured,qualification,world,cup,finals,win,belarus,defeating,netherlands,home,weeks,earlier,drawn,play,australia,peru,denmark,group,considered,heavy,favourites,overall,strength,value,squad,france,tipped,favourites,title,france,somewhat,disappointing,performance,group,stage,managing,win,australia,win,peru,followed,match,denmark,finished,draw,france,beat,argentina,round,sixteen,uruguay,qualify,semi,final,stage,beat,belgium,courtesy,goal,defender,samuel,umtiti,belgium,defeated,japan,second,round,coming,win,france,adopted,tactical,approach,counter,belgian,attack,les,bleus,played,low,block,leave,space,belgians,relied,counter,attacking,play,defensive,approach,proved,successful,led,criticism,belgian,players,felt,better,france,july,france,beat,croatia,final,win,world,cup,second,time,didier,deschamps,man,win,world,cup,player,coach,second,man,win,title,captain,coach,kylian,mbapp,awarded,best,young,player,award,antoine,griezmann,awarded,bronze,ball,silver,boot,performance,tournament,scoring,final,mbapp,second,teenager,score,world,cup,final,pel",0.00,france
"during frances early years the teams national stadium alternated between the parc des princes in paris and the stade olympique yves du manoir in colombes france also hosted matches at the stade pershing stade de paris and the stade buffalo but to a minimal degree as the years moved forward france began hosting matches outside the city of paris at such venues as the stade marcel saupin in nantes the stade vlodrome in marseille the stade de gerland in lyon and the stade de la meinau in strasbourg
",frances early years teams national stadium alternated parc des princes paris stade olympique yves du manoir colombes france hosted matches stade pershing stade de paris stade buffalo minimal degree years moved forward france began hosting matches outside city paris venues stade marcel saupin nantes stade vlodrome marseille stade de gerland lyon stade de la meinau strasbourg,6.40,"frances,early,years,teams,national,stadium,alternated,parc,des,princes,paris,stade,olympique,yves,du,manoir,colombes,france,hosted,matches,stade,pershing,stade,de,paris,stade,buffalo,minimal,degree,years,moved,forward,france,began,hosting,matches,outside,city,paris,venues,stade,marcel,saupin,nantes,stade,vlodrome,marseille,stade,de,gerland,lyon,stade,de,la,meinau,strasbourg",0.00,france
"following the renovation of the parc des princes in  which gave the stadium the largest capacity in paris france moved into the venue permanently the team still hosted friendly matches and minor fifa world cup and uefa european football championship qualification matches at other venues twice france have played home matches in a french overseas department  in  against costa rica in fort de france  and in  against china in saint pierre  both matches were friendlies
",following renovation parc des princes gave stadium largest capacity paris france moved venue permanently team hosted friendly matches minor fifa world cup uefa european football championship qualification matches venues twice france played home matches french overseas department costa rica fort de france china saint pierre matches friendlies,5.97,"following,renovation,parc,des,princes,gave,stadium,largest,capacity,paris,france,moved,venue,permanently,team,hosted,friendly,matches,minor,fifa,world,cup,uefa,european,football,championship,qualification,matches,venues,twice,france,played,home,matches,french,overseas,department,costa,rica,fort,de,france,china,saint,pierre,matches,friendlies",0.00,france
"in  the stade de france was inaugurated as frances national stadium ahead of the  world cup located in saint denis a parisian suburb the stadium has an all seater capacity of  frances first match at the stadium was played on  january  against spain france won the match  with zinedine zidane scoring the goal since that match france has used the stadium for almost every major home game including the  world cup final
",stade de france inaugurated frances national stadium ahead world cup located saint denis parisian suburb stadium seater capacity frances match stadium played january spain france match zinedine zidane scoring goal match france stadium major home game including world cup final,7.66,"stade,de,france,inaugurated,frances,national,stadium,ahead,world,cup,located,saint,denis,parisian,suburb,stadium,seater,capacity,frances,match,stadium,played,january,spain,france,match,zinedine,zidane,scoring,goal,match,france,stadium,major,home,game,including,world,cup,final",0.00,france
"in the th and rd minute of an international friendly on  november  against germany three groups of terrorists attempted to detonate bomb vests at three entrances of stade de france and two explosions occurred play would continue until the th minute in order to keep the crowd from panicking consequently the stadium was evacuated through the unaffected gates of the stadium away from the players benches due to the blocked exits spectators who could not leave the stadium had to go down to the pitch and wait until it was safer
",th rd minute international friendly november germany groups terrorists attempted detonate bomb vests entrances stade de france explosions occurred play continue th minute order crowd panicking consequently stadium evacuated unaffected gates stadium away players benches blocked exits spectators leave stadium pitch wait safer,9.09,"th,rd,minute,international,friendly,november,germany,groups,terrorists,attempted,detonate,bomb,vests,entrances,stade,de,france,explosions,occurred,play,continue,th,minute,order,crowd,panicking,consequently,stadium,evacuated,unaffected,gates,stadium,away,players,benches,blocked,exits,spectators,leave,stadium,pitch,wait,safer",0.00,france
"after france won their second world cup in  m together with tf broadcast all international fixtures featuring france respectively until 
",france second world cup tf broadcast international fixtures featuring france respectively,6.57,"france,second,world,cup,tf,broadcast,international,fixtures,featuring,france,respectively",0.00,france
"the france national team utilizes a three colour system composed of blue white and red the teams three colours originate from the national flag of france known as the tricolore nevertheless the first france shirt  was white with the two interlinked rings emblem of usfsa the body that controlled sport in france by then on the left
",france national team utilizes colour system composed blue white red teams colours originate national flag france known tricolore france shirt white interlinked rings emblem usfsa body controlled sport france left,8.13,"france,national,team,utilizes,colour,system,composed,blue,white,red,teams,colours,originate,national,flag,france,known,tricolore,france,shirt,white,interlinked,rings,emblem,usfsa,body,controlled,sport,france,left",0.00,france
"france normally wear blue shirts white shorts and red socks at home  while when on the road the team utilizes an all white combination or wear red shirts blue shorts and blue socks with the former being the most current between  and  france wore a white shirt with blue stripes white shorts and red socks in a  world cup match against hungary in mar del plata both teams arrived at estadio jos mara minella with white kits so france played in green and white striped shirts borrowed from club atltico kimberley
",france normally wear blue shirts white shorts red socks home road team utilizes white combination wear red shirts blue shorts blue socks current france wore white shirt blue stripes white shorts red socks world cup match hungary mar del plata teams arrived estadio jos mara minella white kits france played green white striped shirts borrowed club atltico kimberley,6.46,"france,normally,wear,blue,shirts,white,shorts,red,socks,home,road,team,utilizes,white,combination,wear,red,shirts,blue,shorts,blue,socks,current,france,wore,white,shirt,blue,stripes,white,shorts,red,socks,world,cup,match,hungary,mar,del,plata,teams,arrived,estadio,jos,mara,minella,white,kits,france,played,green,white,striped,shirts,borrowed,club,atltico,kimberley",0.00,france
"beginning in  france had its shirts made by le coq sportif until  in  france reached an agreement with german sports apparel manufacturer adidas to be the teams kit provider over the next  years the two would maintain a healthy relationship with france winning euro  the  world cup and euro  while wearing adidas famous tricolour three stripes during the  world cup france wore an all white change strip in all four of its knockout matches including the final on  february  the fff announced that they were ending their partnership with adidas and signing with nike effective  january  the deal was valued at  million over seven years  making frances blue shirt the most expensive sponsorship in the history of football
",beginning france shirts le coq sportif france reached agreement german sports apparel manufacturer adidas teams kit provider years maintain healthy relationship france winning euro world cup euro wearing adidas famous tricolour stripes world cup france wore white change strip knockout matches including final february fff announced ending partnership adidas signing nike effective january deal valued million seven years making frances blue shirt expensive sponsorship history football,7.22,"beginning,france,shirts,le,coq,sportif,france,reached,agreement,german,sports,apparel,manufacturer,adidas,teams,kit,provider,years,maintain,healthy,relationship,france,winning,euro,world,cup,euro,wearing,adidas,famous,tricolour,stripes,world,cup,france,wore,white,change,strip,knockout,matches,including,final,february,fff,announced,ending,partnership,adidas,signing,nike,effective,january,deal,valued,million,seven,years,making,frances,blue,shirt,expensive,sponsorship,history,football",0.00,france
"the first france kit worn in a major tournament produced by nike was the euro  strip which was all dark blue and used gold as an accent colour in february  nike revealed an all baby blue change strip
",france kit worn major tournament produced nike euro strip dark blue gold accent colour february nike revealed baby blue change strip,8.50,"france,kit,worn,major,tournament,produced,nike,euro,strip,dark,blue,gold,accent,colour,february,nike,revealed,baby,blue,change,strip",0.00,france
"in advance of frances hosting of euro  nike unveiled a new unconventional kit set blue shirts and shorts with red socks at home white shirts and shorts and with blue socks away the away shirt as worn in pre euro friendlies and released to the public also featured one blue sleeve and one red sleeve in reference to the tricolore however due to uefa regulations france was forced to wear a modified version with the sleeve colours almost desaturated in their euro  group stage game against switzerland which continued to be worn during  world cup qualifying
",advance frances hosting euro nike unveiled new unconventional kit set blue shirts shorts red socks home white shirts shorts blue socks away away shirt worn pre euro friendlies released public featured blue sleeve red sleeve reference tricolore uefa regulations france forced wear modified version sleeve colours desaturated euro group stage game switzerland continued worn world cup qualifying,7.00,"advance,frances,hosting,euro,nike,unveiled,new,unconventional,kit,set,blue,shirts,shorts,red,socks,home,white,shirts,shorts,blue,socks,away,away,shirt,worn,pre,euro,friendlies,released,public,featured,blue,sleeve,red,sleeve,reference,tricolore,uefa,regulations,france,forced,wear,modified,version,sleeve,colours,desaturated,euro,group,stage,game,switzerland,continued,worn,world,cup,qualifying",0.00,france
"france is often referred to by the media and supporters as les bleus  which is the nickname associated with all of frances international sporting teams due to the blue shirts each team incorporates the team is also referred to as les tricolores or lequipe tricolore  due to the teams utilization of the countrys national colors blue white and red during the s france earned the nickname the brazilians of europe mainly due to the accolades of the carr magique  who were anchored by michel platini led by coach michel hidalgo france exhibited an inspiring elegant skillful and technically advanced offensive style of football which was strikingly similar to their south american counterparts despite being offence oriented frances defence is considered one of the best in world for their aggression and technicality their defence played a vital role in winning the  fifa world cup and had earned them the title of mur de fer 
",france referred media supporters les bleus nickname associated frances international sporting teams blue shirts team incorporates team referred les tricolores lequipe tricolore teams utilization countrys national colors blue white red france earned nickname brazilians europe mainly accolades carr magique anchored michel platini led coach michel hidalgo france exhibited inspiring elegant skillful technically advanced offensive style football strikingly similar south american counterparts despite offence oriented frances defence considered best world aggression technicality defence played vital role winning fifa world cup earned title ofmur de fer,7.46,"france,referred,media,supporters,les,bleus,nickname,associated,frances,international,sporting,teams,blue,shirts,team,incorporates,team,referred,les,tricolores,lequipe,tricolore,teams,utilization,countrys,national,colors,blue,white,red,france,earned,nickname,brazilians,europe,mainly,accolades,carr,magique,anchored,michel,platini,led,coach,michel,hidalgo,france,exhibited,inspiring,elegant,skillful,technically,advanced,offensive,style,football,strikingly,similar,south,american,counterparts,despite,offence,oriented,frances,defence,considered,best,world,aggression,technicality,defence,played,vital,role,winning,fifa,world,cup,earned,title,ofmur,de,fer",0.00,france
"france was one of the four european teams that participated at the inaugural world cup in  and have appeared in  fifa world cups the national team is one of eight national teams to have won the world cup france won their first world cup title in  on home soil by defeating brazil  in the final match
",france european teams participated inaugural world cup appeared fifa world cups national team national teams world cup france world cup title home soil defeating brazil final match,9.67,"france,european,teams,participated,inaugural,world,cup,appeared,fifa,world,cups,national,team,national,teams,world,cup,france,world,cup,title,home,soil,defeating,brazil,final,match",0.00,france
"in  france finished as runners up losing  on penalties to italy the team has also finished in third place on two occasions in  and  and in fourth place once in  the teams worst results in the competition were first round eliminations in  and  in  the team suffered an unexpected loss to senegal and departed the tournament without scoring a goal while in  a french team torn apart by conflict between the players and staff lost two of three matches and drew the other
",france finished runners losing penalties italy team finished place occasions fourth place teams worst results competition round eliminations team suffered unexpected loss senegal departed tournament scoring goal french team torn apart conflict players staff lost matches drew,9.83,"france,finished,runners,losing,penalties,italy,team,finished,place,occasions,fourth,place,teams,worst,results,competition,round,eliminations,team,suffered,unexpected,loss,senegal,departed,tournament,scoring,goal,french,team,torn,apart,conflict,players,staff,lost,matches,drew",0.00,france
"in  france advanced to the quarterfinal before losing  to the eventual champion germany four years later france defeated croatia  in the final match and won the world cup for the second time in  france finished runners up to argentina losing  on penalties
",france advanced quarterfinal losing eventual champion germany years later france defeated croatia final match world cup second time france finished runners argentina losing penalties,7.03,"france,advanced,quarterfinal,losing,eventual,champion,germany,years,later,france,defeated,croatia,final,match,world,cup,second,time,france,finished,runners,argentina,losing,penalties",0.00,france
"france is one of the most successful nations at the uefa european championship having won two titles in  and  the team is just below spain and germany who have won three titles each france hosted the inaugural competition in  and have appeared in nine uefa european championship tournaments tied for fourth best the team won their first title on home soil in  and were led by ballon dor winner michel platini in  the team led by fifa world player of the year zinedine zidane won its second title in belgium and the netherlands the teams worst result in the competition was a first round elimination in  and 
",france successful nations uefa european championship titles team spain germany titles france hosted inaugural competition appeared uefa european championship tournaments tied fourth best team title home soil led ballon dor winner michel platini team led fifa world player year zinedine zidane second title belgium netherlands teams worst result competition round elimination,9.21,"france,successful,nations,uefa,european,championship,titles,team,spain,germany,titles,france,hosted,inaugural,competition,appeared,uefa,european,championship,tournaments,tied,fourth,best,team,title,home,soil,led,ballon,dor,winner,michel,platini,team,led,fifa,world,player,year,zinedine,zidane,second,title,belgium,netherlands,teams,worst,result,competition,round,elimination",0.00,france
"france have appeared in two of the eight fifa confederations cups contested and won the competition on both appearances the teams two titles place in second place only trailing brazil who have won four france won their first confederations cup in  having appeared in the competition as a result of winning the fifa world cup in  the team defeated japan  in the final match in the following confederations cup in  france appearing in the competition as the host country won the competition beating cameroon  after extra time
",france appeared fifa confederations cups contested competition appearances teams titles place second place trailing brazil france confederations cup appeared competition result winning fifa world cup team defeated japan final match following confederations cup france appearing competition host country competition beating cameroon extra time,8.40,"france,appeared,fifa,confederations,cups,contested,competition,appearances,teams,titles,place,second,place,trailing,brazil,france,confederations,cup,appeared,competition,result,winning,fifa,world,cup,team,defeated,japan,final,match,following,confederations,cup,france,appearing,competition,host,country,competition,beating,cameroon,extra,time",0.00,france
