Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
How brave they  ll all think me at home ,brave think home,15.00,"brave,think,home",0.00,
Would the fall NEVER come to an end ,fall come end,13.89,"fall,come,end",0.00,
 I wonder how many miles I  ve fallen by this time ,wonder miles fallen time,13.73,"wonder,miles,fallen,time",0.00,
 I must be getting somewhere near the centre of the earth ,getting near centre earth,12.07,"getting,near,centre,earth",0.00,
Let me see  that would be four thousand miles down  I think        yes  that  s about the right distance    but then I wonder what Latitude or Longitude I  ve got to ,Let thousand miles think yes right distance wonder Latitude Longitude got,12.05,"Let,thousand,miles,think,yes,right,distance,wonder,Latitude,Longitude,got",0.00,
 I wonder if I shall fall right THROUGH the earth ,wonder shall fall right earth,10.00,"wonder,shall,fall,right,earth",0.00,
How funny it  ll seem to come out among the people that walk with their heads downward ,funny come people walk heads downward,12.64,"funny,come,people,walk,heads,downward",0.00,
The Antipathies  I think        but I shall have to ask them what the name of the country is  you know ,Antipathies think shall ask country know,13.59,"Antipathies,think,shall,ask,country,know",0.00,
Please  Ma  am  is this New Zealand or Australia ,New Zealand Australia,12.24,"New,Zealand,Australia",0.00,
 and she tried to curtsey as she spoke    fancy CURTSEYING as you  re falling through the air ,tried curtsey spoke fancy CURTSEYING falling air,10.64,"tried,curtsey,spoke,fancy,CURTSEYING,falling,air",0.00,
 And what an ignorant little girl she  ll think me for asking ,ignorant little girl think asking,11.29,"ignorant,little,girl,think,asking",0.00,
No  it  ll never do to ask  perhaps I shall see it written up somewhere ,ask shall written,16.67,"ask,shall,written",0.00,
There was nothing else to do  so Alice soon began talking again ,Alice soon began talking,12.50,"Alice,soon,began,talking",0.00,
 Dinah  ll miss me very much to   night  I should think ,Dinah miss night think,12.50,"Dinah,miss,night,think",0.00,
 I hope they  ll remember her saucer of milk at tea   time ,hope remember saucer milk tea time,10.17,"hope,remember,saucer,milk,tea,time",0.00,
There are no mice in the air  I  m afraid  but you might catch a bat  and that  s very like a mouse  you know ,mice air afraid catch bat like mouse know,15.45,"mice,air,afraid,catch,bat,like,mouse,know",0.00,
But do cats eat bats  I wonder ,cats eat bats wonder,9.68,"cats,eat,bats,wonder",0.00,
And here Alice began to get rather sleepy  and went on saying to herself  in a dreamy sort of way   Do cats eat bats ,Alice began sleepy went saying dreamy sort way cats eat bats,11.11,"Alice,began,sleepy,went,saying,dreamy,sort,way,cats,eat,bats",0.00,
Do cats eat bats ,cats eat bats,5.88,"cats,eat,bats",0.00,
and sometimes   Do bats eat cats ,bats eat cats,9.09,"bats,eat,cats",0.00,
for  you see  as she couldn  t answer either question  it didn  t much matter which way she put it ,answer question matter way,16.16,"answer,question,matter,way",0.00,
She felt that she was dozing off  and had just begun to dream that she was walking hand in hand with Dinah  and saying to her very earnestly   Now  Dinah  tell me the truth  did you ever eat a bat ,felt dozing begun dream walking hand hand Dinah saying earnestly Dinah tell truth eat bat,12.69,"felt,dozing,begun,dream,walking,hand,hand,Dinah,saying,earnestly,Dinah,tell,truth,eat,bat",0.00,
down she came upon a heap of sticks and dry leaves  and the fall was over ,came heap sticks dry leaves fall,13.51,"came,heap,sticks,dry,leaves,fall",0.00,
Alice was not a bit hurt  and she jumped up on to her feet in a moment  she looked up  but it was all dark overhead  before her was another long passage  and the White Rabbit was still in sight  hurrying down it ,Alice bit hurt jumped feet moment looked dark overhead long passage White Rabbit sight hurrying,13.21,"Alice,bit,hurt,jumped,feet,moment,looked,dark,overhead,long,passage,White,Rabbit,sight,hurrying",0.00,
There was not a moment to be lost  away went Alice like the wind  and was just in time to hear it say  as it turned a corner   Oh my ears and whiskers  how late it  s getting ,moment lost away went Alice like wind time hear turned corner Oh ears whiskers late getting,12.57,"moment,lost,away,went,Alice,like,wind,time,hear,turned,corner,Oh,ears,whiskers,late,getting",0.00,
She was close behind it when she turned the corner  but the Rabbit was no longer to be seen  she found herself in a long  low hall  which was lit up by a row of lamps hanging from the roof ,close turned corner Rabbit longer seen found long low hall lit row lamps hanging roof,13.23,"close,turned,corner,Rabbit,longer,seen,found,long,low,hall,lit,row,lamps,hanging,roof",0.00,
There were doors all round the hall  but they were all locked  and when Alice had been all the way down one side and up the other  trying every door  she walked sadly down the middle  wondering how she was ever to get out again ,doors round hall locked Alice way trying door walked sadly middle wondering,14.47,"doors,round,hall,locked,Alice,way,trying,door,walked,sadly,middle,wondering",0.00,
Suddenly she came upon a little three   legged table  all made of solid glass  there was nothing on it except a tiny golden key  and Alice  s first thought was that it might belong to one of the doors of the hall  but  alas ,Suddenly came little legged table solid glass tiny golden key Alice thought belong doors hall alas,12.50,"Suddenly,came,little,legged,table,solid,glass,tiny,golden,key,Alice,thought,belong,doors,hall,alas",0.00,
either the locks were too large  or the key was too small  but at any rate it would not open any of them ,locks large key small rate open,16.19,"locks,large,key,small,rate,open",0.00,
However  on the second time round  she came upon a low curtain she had not noticed before  and behind it was a little door about fifteen inches high  she tried the little golden key in the lock  and to her great delight it fitted ,second time round came low curtain noticed little door inches high tried little golden key lock great delight fitted,10.87,"second,time,round,came,low,curtain,noticed,little,door,inches,high,tried,little,golden,key,lock,great,delight,fitted",0.00,
Alice opened the door and found that it led into a small passage  not much larger than a rat   hole  she knelt down and looked along the passage into the loveliest garden you ever saw ,Alice opened door found led small passage larger rat hole knelt looked passage loveliest garden saw,10.33,"Alice,opened,door,found,led,small,passage,larger,rat,hole,knelt,looked,passage,loveliest,garden,saw",0.00,
How she longed to get out of that dark hall  and wander about among those beds of bright flowers and those cool fountains  but she could not even get her head through the doorway   and even if my head would go through  thought poor Alice   it would be of very little use without my shoulders ,longed dark hall wander beds bright flowers cool fountains head doorway head thought poor Alice little use shoulders,12.67,"longed,dark,hall,wander,beds,bright,flowers,cool,fountains,head,doorway,head,thought,poor,Alice,little,use,shoulders",0.00,
Oh  how I wish I could shut up like a telescope ,Oh wish shut like telescope,12.50,"Oh,wish,shut,like,telescope",0.00,
I think I could  if I only know how to begin ,think know begin,17.78,"think,know,begin",0.00,
For  you see  so many out   of   the   way things had happened lately  that Alice had begun to think that very few things indeed were really impossible ,way things happened lately Alice begun think things impossible,11.84,"way,things,happened,lately,Alice,begun,think,things,impossible",0.00,
There seemed to be no use in waiting by the little door  so she went back to the table  half hoping she might find another key on it  or at any rate a book of rules for shutting people up like telescopes  this time she found a little bottle on it   and round the neck of the bottle was a paper label  with the words  DRINK ME  beautifully printed on it in large letters ,use waiting little door went table half hoping find key rate book rules shutting people like telescopes time found little bottle round neck bottle paper label words DRINK beautifully printed large letters,11.35,"use,waiting,little,door,went,table,half,hoping,find,key,rate,book,rules,shutting,people,like,telescopes,time,found,little,bottle,round,neck,bottle,paper,label,words,DRINK,beautifully,printed,large,letters",0.00,
It was all very well to say  Drink me  but the wise little Alice was not going to do THAT in a hurry ,Drink wise little Alice going hurry,16.83,"Drink,wise,little,Alice,going,hurry",0.00,
 No  I  ll look first  she said   and see whether it  s marked  poison  or not  for she had read several nice little histories about children who had got burnt  and eaten up by wild beasts and other unpleasant things  all because they WOULD not remember the simple rules their friends had taught them  such as  that a red   hot poker will burn you if you hold it too long  and that if you cut your finger VERY deeply with a knife  it usually bleeds  and she had never forgotten that  if you drink much from a bottle marked  poison  it is almost certain to disagree with you  sooner or later ,look said marked poison read nice little histories children got burnt eaten wild beasts unpleasant things remember simple rules friends taught red hot poker burn hold long cut finger deeply knife usually bleeds forgotten drink bottle marked poison certain disagree sooner later,11.68,"look,said,marked,poison,read,nice,little,histories,children,got,burnt,eaten,wild,beasts,unpleasant,things,remember,simple,rules,friends,taught,red,hot,poker,burn,hold,long,cut,finger,deeply,knife,usually,bleeds,forgotten,drink,bottle,marked,poison,certain,disagree,sooner,later",0.00,
However  this bottle was NOT marked  poison  so Alice ventured to taste it  and finding it very nice   she very soon finished it off ,bottle marked poison Alice ventured taste finding nice soon finished,10.53,"bottle,marked,poison,Alice,ventured,taste,finding,nice,soon,finished",0.00,
said Alice   I must be shutting up like a telescope ,said Alice shutting like telescope,9.62,"said,Alice,shutting,like,telescope",0.00,
And so it was indeed  she was now only ten inches high  and her face brightened up at the thought that she was now the right size for going through the little door into that lovely garden ,inches high face brightened thought right size going little door lovely garden,13.30,"inches,high,face,brightened,thought,right,size,going,little,door,lovely,garden",0.00,
First  however  she waited for a few minutes to see if she was going to shrink any further  she felt a little nervous about this   for it might end  you know  said Alice to herself   in my going out altogether  like a candle ,waited minutes going shrink felt little nervous end know said Alice going altogether like candle,12.44,"waited,minutes,going,shrink,felt,little,nervous,end,know,said,Alice,going,altogether,like,candle",0.00,
And she tried to fancy what the flame of a candle is like after the candle is blown out  for she could not remember ever having seen such a thing ,tried fancy flame candle like candle blown remember seen thing,13.70,"tried,fancy,flame,candle,like,candle,blown,remember,seen,thing",0.00,
After a while  finding that nothing more happened  she decided on going into the garden at once  but  alas for poor Alice ,finding happened decided going garden alas poor Alice,11.48,"finding,happened,decided,going,garden,alas,poor,Alice",0.00,
when she got to the door  she found she had forgotten the little golden key  and when she went back to the table for it  she found she could not possibly reach it  she could see it quite plainly through the glass  and she tried her best to climb up one of the legs of the table  but it was too slippery  and when she had tired herself out with trying  the poor little thing sat down and cried ,got door found forgotten little golden key went table found possibly reach plainly glass tried best climb legs table slippery tired trying poor little thing sat cried,13.23,"got,door,found,forgotten,little,golden,key,went,table,found,possibly,reach,plainly,glass,tried,best,climb,legs,table,slippery,tired,trying,poor,little,thing,sat,cried",0.00,
 Come  there  s no use in crying like that ,Come use crying like,11.63,"Come,use,crying,like",0.00,
said Alice to herself  rather sharply   I advise you to leave off this minute ,said Alice sharply advise leave minute,10.26,"said,Alice,sharply,advise,leave,minute",0.00,
She generally gave herself very good advice   and sometimes she scolded herself so severely as to bring tears into her eyes  and once she remembered trying to box her own ears for having cheated herself in a game of croquet she was playing against herself  for this curious child was very fond of pretending to be two people ,generally gave good advice scolded severely bring tears eyes remembered trying box ears cheated game croquet playing curious child fond pretending people,11.08,"generally,gave,good,advice,scolded,severely,bring,tears,eyes,remembered,trying,box,ears,cheated,game,croquet,playing,curious,child,fond,pretending,people",0.00,
 But it  s no use now  thought poor Alice   to pretend to be two people ,use thought poor Alice pretend people,12.50,"use,thought,poor,Alice,pretend,people",0.00,
Why  there  s hardly enough of me left to make ONE respectable person ,hardly left respectable person,12.86,"hardly,left,respectable,person",0.00,
Soon her eye fell on a little glass box that was lying under the table  she opened it  and found in it a very small cake  on which the words  EAT ME  were beautifully marked in currants ,Soon eye fell little glass box lying table opened found small cake words EAT beautifully marked currants,10.75,"Soon,eye,fell,little,glass,box,lying,table,opened,found,small,cake,words,EAT,beautifully,marked,currants",0.00,
 Well  I  ll eat it  said Alice   and if it makes me grow larger  I can reach the key  and if it makes me grow smaller  I can creep under the door  so either way I  ll get into the garden  and I don  t care which happens ,eat said Alice makes grow larger reach key makes grow smaller creep door way garden care happens,14.03,"eat,said,Alice,makes,grow,larger,reach,key,makes,grow,smaller,creep,door,way,garden,care,happens",0.00,
She ate a little bit  and said anxiously to herself   Which way ,ate little bit said anxiously way,9.38,"ate,little,bit,said,anxiously,way",0.00,
 holding her hand on the top of her head to feel which way it was growing  and she was quite surprised to find that she remained the same size  to be sure  this generally happens when one eats cake  but Alice had got so much into the way of expecting nothing but out   of   the   way things to happen  that it seemed quite dull and stupid for life to go on in the common way ,holding hand head feel way growing surprised find remained size sure generally happens eats cake Alice got way expecting way things happen dull stupid life common way,12.80,"holding,hand,head,feel,way,growing,surprised,find,remained,size,sure,generally,happens,eats,cake,Alice,got,way,expecting,way,things,happen,dull,stupid,life,common,way",0.00,
So she set to work  and very soon finished off the cake ,set work soon finished cake,12.50,"set,work,soon,finished,cake",0.00,
cried Alice   now I  m opening out like the largest telescope that ever was ,cried Alice opening like largest telescope,10.53,"cried,Alice,opening,like,largest,telescope",0.00,
Good   bye  feet ,Good bye feet,0.00,"Good,bye,feet",0.00,
 Oh  my poor little feet  I wonder who will put on your shoes and stockings for you now  dears ,Oh poor little feet wonder shoes stockings dears,11.58,"Oh,poor,little,feet,wonder,shoes,stockings,dears",0.00,
I shall be a great deal too far off to trouble myself about you  you must manage the best way you can    but I must be kind to them  thought Alice   or perhaps they won  t walk the way I want to go ,shall great deal far trouble manage best way kind thought Alice walk way want,14.65,"shall,great,deal,far,trouble,manage,best,way,kind,thought,Alice,walk,way,want",0.00,
Let me see  I  ll give them a new pair of boots every Christmas ,Let new pair boots Christmas,14.06,"Let,new,pair,boots,Christmas",0.00,
And she went on planning to herself how she would manage it ,went planning manage,15.00,"went,planning,manage",0.00,
 They must go by the carrier  she thought   and how funny it  ll seem  sending presents to one  s own feet ,carrier thought funny sending presents feet,14.02,"carrier,thought,funny,sending,presents,feet",0.00,
And how odd the directions will look ,odd directions look,10.81,"odd,directions,look",0.00,
ALICE  S RIGHT FOOT  ESQ ,ALICE RIGHT FOOT ESQ,4.00,"ALICE,RIGHT,FOOT,ESQ",0.00,
HEARTHRUG  NEAR THE FENDER  ,HEARTHRUG NEAR FENDER,3.57,"HEARTHRUG,NEAR,FENDER",0.00,
Oh dear  what nonsense I  m talking ,Oh dear nonsense talking,8.33,"Oh,dear,nonsense,talking",0.00,
Just then her head struck against the roof of the hall  in fact she was now more than nine feet high  and she at once took up the little golden key and hurried off to the garden door ,head struck roof hall fact feet high took little golden key hurried garden door,13.11,"head,struck,roof,hall,fact,feet,high,took,little,golden,key,hurried,garden,door",0.00,
It was as much as she could do  lying down on one side  to look through into the garden with one eye  but to get through was more hopeless than ever  she sat down and began to cry again ,lying look garden eye hopeless sat began cry,16.67,"lying,look,garden,eye,hopeless,sat,began,cry",0.00,
 You ought to be ashamed of yourself  said Alice   a great girl like you    to go on crying in this way ,ought ashamed said Alice great girl like crying way,11.54,"ought,ashamed,said,Alice,great,girl,like,crying,way",0.00,
Stop this moment  I tell you ,Stop moment tell,10.34,"Stop,moment,tell",0.00,
But she went on all the same  shedding gallons of tears  until there was a large pool all round her  about four inches deep and reaching half down the hall ,went shedding gallons tears large pool round inches deep reaching half hall,11.54,"went,shedding,gallons,tears,large,pool,round,inches,deep,reaching,half,hall",0.00,
After a time she heard a little pattering of feet in the distance  and she hastily dried her eyes to see what was coming ,time heard little pattering feet distance hastily dried eyes coming,11.57,"time,heard,little,pattering,feet,distance,hastily,dried,eyes,coming",0.00,
It was the White Rabbit returning  splendidly dressed  with a pair of white kid gloves in one hand and a large fan in the other  he came trotting along in a great hurry  muttering to himself as he came   Oh ,White Rabbit returning splendidly dressed pair white kid gloves hand large fan came trotting great hurry muttering came Oh,10.14,"White,Rabbit,returning,splendidly,dressed,pair,white,kid,gloves,hand,large,fan,came,trotting,great,hurry,muttering,came,Oh",0.00,
won  t she be savage if I  ve kept her waiting ,savage kept waiting,17.02,"savage,kept,waiting",0.00,
Alice felt so desperate that she was ready to ask help of any one  so  when the Rabbit came near her  she began  in a low  timid voice   If you please  sir    The Rabbit started violently  dropped the white kid gloves and the fan  and skurried away into the darkness as hard as he could go ,Alice felt desperate ready ask help Rabbit came near began low timid voice sir Rabbit started violently dropped white kid gloves fan skurried away darkness hard,10.34,"Alice,felt,desperate,ready,ask,help,Rabbit,came,near,began,low,timid,voice,sir,Rabbit,started,violently,dropped,white,kid,gloves,fan,skurried,away,darkness,hard",0.00,
Alice took up the fan and gloves  and  as the hall was very hot  she kept fanning herself all the time she went on talking   Dear  dear ,Alice took fan gloves hall hot kept fanning time went talking Dear dear,10.29,"Alice,took,fan,gloves,hall,hot,kept,fanning,time,went,talking,Dear,dear",0.00,
And yesterday things went on just as usual ,yesterday things went usual,9.30,"yesterday,things,went,usual",0.00,
I wonder if I  ve been changed in the night ,wonder changed night,15.91,"wonder,changed,night",0.00,
Let me think  was I the same when I got up this morning ,Let think got morning,16.07,"Let,think,got,morning",0.00,
I almost think I can remember feeling a little different ,think remember feeling little different,8.77,"think,remember,feeling,little,different",0.00,
Ah  THAT  S the great puzzle ,Ah great puzzle,10.34,"Ah,great,puzzle",0.00,
And she began thinking over all the children she knew that were of the same age as herself  to see if she could have been changed for any of them ,began thinking children knew age changed,16.44,"began,thinking,children,knew,age,changed",0.00,
 I  m sure I  m not Ada  she said   for her hair goes in such long ringlets  and mine doesn  t go in ringlets at all  and I  m sure I can  t be Mabel  for I know all sorts of things  and she  oh ,sure Ada said hair goes long ringlets ringlets sure Mabel know sorts things oh,15.90,"sure,Ada,said,hair,goes,long,ringlets,ringlets,sure,Mabel,know,sorts,things,oh",0.00,
Besides  SHE  S she  and I  m I  and    oh dear  how puzzling it all is ,oh dear puzzling,18.06,"oh,dear,puzzling",0.00,
I  ll try if I know all the things I used to know ,try know things know,18.00,"try,know,things,know",0.00,
Let me see  four times five is twelve  and four times six is thirteen  and four times seven is    oh dear ,Let times times thirteen times seven oh dear,12.26,"Let,times,times,thirteen,times,seven,oh,dear",0.00,
However  the Multiplication Table doesn  t signify  let  s try Geography ,Multiplication Table signify let try Geography,6.85,"Multiplication,Table,signify,let,try,Geography",0.00,
London is the capital of Paris  and Paris is the capital of Rome  and Rome    no  THAT  S all wrong  I  m certain ,London capital Paris Paris capital Rome Rome wrong certain,12.28,"London,capital,Paris,Paris,capital,Rome,Rome,wrong,certain",0.00,
I  ll try and say  How doth the little    and she crossed her hands on her lap as if she were saying lessons  and began to repeat it  but her voice sounded hoarse and strange  and the words did not come the same as they used to do   ,try doth little crossed hands lap saying lessons began repeat voice sounded hoarse strange words come,13.73,"try,doth,little,crossed,hands,lap,saying,lessons,began,repeat,voice,sounded,hoarse,strange,words,come",0.00,
 How doth the little crocodile Improve his shining tail  And pour the waters of the Nile On every golden scale ,doth little crocodile Improve shining tail pour waters Nile golden scale,8.11,"doth,little,crocodile,Improve,shining,tail,pour,waters,Nile,golden,scale",0.00,
 How cheerfully he seems to grin  How neatly spread his claws  And welcome little fishes in With gently smiling jaws ,cheerfully grin neatly spread claws welcome little fishes gently smiling jaws,7.69,"cheerfully,grin,neatly,spread,claws,welcome,little,fishes,gently,smiling,jaws",0.00,
 I  m sure those are not the right words  said poor Alice  and her eyes filled with tears again as she went on   I must be Mabel after all  and I shall have to go and live in that poky little house  and have next to no toys to play with  and oh ,sure right words said poor Alice eyes filled tears went Mabel shall live poky little house toys play oh,13.88,"sure,right,words,said,poor,Alice,eyes,filled,tears,went,Mabel,shall,live,poky,little,house,toys,play,oh",0.00,
No  I  ve made up my mind about it  if I  m Mabel  I  ll stay down here ,mind Mabel stay,20.83,"mind,Mabel,stay",0.00,
It  ll be no use their putting their heads down and saying  Come up again  dear ,use putting heads saying Come dear,12.50,"use,putting,heads,saying,Come,dear",0.00,
Tell me that first  and then  if I like being that person  I  ll come up  if not  I  ll stay down here till I  m somebody else    but  oh dear ,Tell like person come stay till somebody oh dear,15.38,"Tell,like,person,come,stay,till,somebody,oh,dear",0.00,
cried Alice  with a sudden burst of tears   I do wish they WOULD put their heads down ,cried Alice sudden burst tears wish heads,11.63,"cried,Alice,sudden,burst,tears,wish,heads",0.00,
As she said this she looked down at her hands  and was surprised to see that she had put on one of the Rabbit  s little white kid gloves while she was talking ,said looked hands surprised Rabbit little white kid gloves talking,14.47,"said,looked,hands,surprised,Rabbit,little,white,kid,gloves,talking",0.00,
She got up and went to the table to measure herself by it  and found that  as nearly as she could guess  she was now about two feet high  and was going on shrinking rapidly  she soon found out that the because of this was the fan she was holding  and she dropped it hastily  just in time to avoid shrinking away altogether ,got went table measure found nearly guess feet high going shrinking rapidly soon found fan holding dropped hastily time avoid shrinking away altogether,12.38,"got,went,table,measure,found,nearly,guess,feet,high,going,shrinking,rapidly,soon,found,fan,holding,dropped,hastily,time,avoid,shrinking,away,altogether",0.00,
said Alice  a good deal frightened at the sudden change  but very glad to find herself still in existence   and now for the garden ,said Alice good deal frightened sudden change glad find existence garden,9.92,"said,Alice,good,deal,frightened,sudden,change,glad,find,existence,garden",0.00,
and she ran with all speed back to the little door  but  alas ,ran speed little door alas,12.90,"ran,speed,little,door,alas",0.00,
the little door was shut again  and the little golden key was lying on the glass table as before   and things are worse than ever  thought the poor child   for I never was so small as this before  never ,little door shut little golden key lying glass table things worse thought poor child small,11.82,"little,door,shut,little,golden,key,lying,glass,table,things,worse,thought,poor,child,small",0.00,
As she said these words her foot slipped  and in another moment  splash ,said words foot slipped moment splash,9.72,"said,words,foot,slipped,moment,splash",0.00,
she was up to her chin in salt water ,chin salt water,16.22,"chin,salt,water",0.00,
Her first idea was that she had somehow fallen into the sea   and in that case I can go back by railway  she said to herself ,idea fallen sea case railway said,16.00,"idea,fallen,sea,case,railway,said",0.00,
However  she soon made out that she was in the pool of tears which she had wept when she was nine feet high ,soon pool tears wept feet high,15.74,"soon,pool,tears,wept,feet,high",0.00,
said Alice  as she swam about  trying to find her way out ,said Alice swam trying find way,10.34,"said,Alice,swam,trying,find,way",0.00,
 I shall be punished for it now  I suppose  by being drowned in my own tears ,shall punished suppose drowned tears,14.29,"shall,punished,suppose,drowned,tears",0.00,
That WILL be a queer thing  to be sure ,queer thing sure,15.38,"queer,thing,sure",0.00,
Just then she heard something splashing about in the pool a little way off  and she swam nearer to make out what it was  at first she thought it must be a walrus or hippopotamus  but then she remembered how small she was now  and she soon made out that it was only a mouse that had slipped in like herself ,heard splashing pool little way swam nearer thought walrus hippopotamus remembered small soon mouse slipped like,14.71,"heard,splashing,pool,little,way,swam,nearer,thought,walrus,hippopotamus,remembered,small,soon,mouse,slipped,like",0.00,
 Would it be of any use  now  thought Alice   to speak to this mouse ,use thought Alice speak mouse,13.04,"use,thought,Alice,speak,mouse",0.00,
Everything is so out   of   the   way down here  that I should think very likely it can talk  at any rate  there  s no harm in trying ,way think likely talk rate harm trying,14.93,"way,think,likely,talk,rate,harm,trying",0.00,
So she began   O Mouse  do you know the way out of this pool ,began Mouse know way pool,14.75,"began,Mouse,know,way,pool",0.00,
I am very tired of swimming about here  O Mouse ,tired swimming Mouse,14.58,"tired,swimming,Mouse",0.00,
The Mouse looked at her rather inquisitively  and seemed to her to wink with one of its little eyes  but it said nothing ,Mouse looked inquisitively wink little eyes said,13.22,"Mouse,looked,inquisitively,wink,little,eyes,said",0.00,
 Perhaps it doesn  t understand English  thought Alice   I daresay it  s a French mouse  come over with William the Conqueror ,understand English thought Alice daresay French mouse come William Conqueror,8.73,"understand,English,thought,Alice,daresay,French,mouse,come,William,Conqueror",0.00,
So she began again   Ou est ma chatte ,began Ou est chatte,10.53,"began,Ou,est,chatte",0.00,
which was the first sentence in her French lesson   book ,sentence French lesson book,10.53,"sentence,French,lesson,book",0.00,
The Mouse gave a sudden leap out of the water  and seemed to quiver all over with fright ,Mouse gave sudden leap water quiver fright,12.36,"Mouse,gave,sudden,leap,water,quiver,fright",0.00,
 Oh  I beg your pardon ,Oh beg pardon,8.70,"Oh,beg,pardon",0.00,
cried Alice hastily  afraid that she had hurt the poor animal  s feelings ,cried Alice hastily afraid hurt poor animal feelings,6.76,"cried,Alice,hastily,afraid,hurt,poor,animal,feelings",0.00,
 I quite forgot you didn  t like cats ,forgot like cats,13.16,"forgot,like,cats",0.00,
cried the Mouse  in a shrill  passionate voice ,cried Mouse shrill passionate voice,6.38,"cried,Mouse,shrill,passionate,voice",0.00,
 Well  perhaps not  said Alice in a soothing tone   don  t be angry about it ,said Alice soothing tone angry,12.99,"said,Alice,soothing,tone,angry",0.00,
And yet I wish I could show you our cat Dinah  I think you  d take a fancy to cats if you could only see her ,wish cat Dinah think fancy cats,18.35,"wish,cat,Dinah,think,fancy,cats",0.00,
She is such a dear quiet thing  Alice went on  half to herself  as she swam lazily about in the pool   and she sits purring so nicely by the fire  licking her paws and washing her face    and she is such a nice soft thing to nurse    and she  s such a capital one for catching mice    oh  I beg your pardon ,dear quiet thing Alice went half swam lazily pool sits purring nicely fire licking paws washing face nice soft thing nurse capital catching mice oh beg pardon,11.40,"dear,quiet,thing,Alice,went,half,swam,lazily,pool,sits,purring,nicely,fire,licking,paws,washing,face,nice,soft,thing,nurse,capital,catching,mice,oh,beg,pardon",0.00,
cried Alice again  for this time the Mouse was bristling all over  and she felt certain it must be really offended ,cried Alice time Mouse bristling felt certain offended,11.30,"cried,Alice,time,Mouse,bristling,felt,certain,offended",0.00,
